1777372261.412971486,10.60.0.4,10.60.0.1,188,1
1777372261.434168255,10.60.0.4,10.60.0.1,188,1
1777372261.455194517,10.60.0.4,10.60.0.1,188,1
1777372261.476325416,10.60.0.4,10.60.0.1,188,1
1777372261.497094038,10.60.0.4,10.60.0.1,188,1
1777372261.518042429,10.60.0.4,10.60.0.1,188,1
1777372261.539197413,10.60.0.4,10.60.0.1,188,1
1777372261.561276662,10.60.0.4,10.60.0.1,188,1
1777372261.582008395,10.60.0.4,10.60.0.1,188,1
1777372261.603379341,10.60.0.4,10.60.0.1,188,1
1777372261.624556957,10.60.0.4,10.60.0.1,188,1
1777372261.645476382,10.60.0.4,10.60.0.1,188,1
1777372261.666375866,10.60.0.4,10.60.0.1,188,1
1777372261.688279768,10.60.0.4,10.60.0.1,188,1
1777372261.709897016,10.60.0.4,10.60.0.1,188,1
1777372261.730315119,10.60.0.4,10.60.0.1,188,1
1777372261.751921643,10.60.0.4,10.60.0.1,188,1
1777372261.772579334,10.60.0.4,10.60.0.1,188,1
1777372261.794061935,10.60.0.4,10.60.0.1,188,1
1777372261.814258996,10.60.0.4,10.60.0.1,188,1
1777372261.834998077,10.60.0.4,10.60.0.1,188,1
1777372261.856188064,10.60.0.4,10.60.0.1,188,1
1777372261.878019161,10.60.0.4,10.60.0.1,188,1
1777372261.899092140,10.60.0.4,10.60.0.1,188,1
1777372261.921429854,10.60.0.4,10.60.0.1,188,1
1777372261.942132731,10.60.0.4,10.60.0.1,188,1
1777372261.963072519,10.60.0.4,10.60.0.1,188,1
1777372261.984493186,10.60.0.4,10.60.0.1,188,1
1777372262.005389992,10.60.0.4,10.60.0.1,188,1
1777372262.026540910,10.60.0.4,10.60.0.1,188,1
1777372262.047514886,10.60.0.4,10.60.0.1,188,1
1777372262.068227237,10.60.0.4,10.60.0.1,188,1
1777372262.089326855,10.60.0.4,10.60.0.1,188,1
1777372262.110222687,10.60.0.4,10.60.0.1,188,1
1777372262.131278100,10.60.0.4,10.60.0.1,188,1
1777372262.152597208,10.60.0.4,10.60.0.1,188,1
1777372262.174306761,10.60.0.4,10.60.0.1,188,1
1777372262.194760643,10.60.0.4,10.60.0.1,188,1
1777372262.215949758,10.60.0.4,10.60.0.1,188,1
1777372262.236548530,10.60.0.4,10.60.0.1,188,1
1777372262.257987627,10.60.0.4,10.60.0.1,188,1
1777372262.278905933,10.60.0.4,10.60.0.1,188,1
1777372262.299563894,10.60.0.4,10.60.0.1,188,1
1777372262.320652705,10.60.0.4,10.60.0.1,188,1
1777372262.341794167,10.60.0.4,10.60.0.1,188,1
1777372262.362838671,10.60.0.4,10.60.0.1,188,1
1777372262.383626577,10.60.0.4,10.60.0.1,188,1
1777372262.404577519,10.60.0.4,10.60.0.1,188,1
1777372262.426072382,10.60.0.4,10.60.0.1,188,1
1777372262.446506950,10.60.0.4,10.60.0.1,188,1
1777372262.467162994,10.60.0.4,10.60.0.1,188,1
1777372262.488425354,10.60.0.4,10.60.0.1,188,1
1777372262.509889916,10.60.0.4,10.60.0.1,188,1
1777372262.530797546,10.60.0.4,10.60.0.1,188,1
1777372262.551545208,10.60.0.4,10.60.0.1,188,1
1777372262.573745154,10.60.0.4,10.60.0.1,188,1
1777372262.594047559,10.60.0.4,10.60.0.1,188,1
1777372262.615276711,10.60.0.4,10.60.0.1,188,1
1777372262.636647427,10.60.0.4,10.60.0.1,188,1
1777372262.657349749,10.60.0.4,10.60.0.1,188,1
1777372262.678110908,10.60.0.4,10.60.0.1,188,1
1777372262.699394503,10.60.0.4,10.60.0.1,188,1
1777372262.721733700,10.60.0.4,10.60.0.1,188,1
1777372262.743078001,10.60.0.4,10.60.0.1,188,1
1777372262.764222180,10.60.0.4,10.60.0.1,188,1
1777372262.785065088,10.60.0.4,10.60.0.1,188,1
1777372262.806304829,10.60.0.4,10.60.0.1,188,1
1777372262.827118440,10.60.0.4,10.60.0.1,188,1
1777372262.847883601,10.60.0.4,10.60.0.1,188,1
1777372262.868935801,10.60.0.4,10.60.0.1,188,1
1777372262.889949106,10.60.0.4,10.60.0.1,188,1
1777372262.911259950,10.60.0.4,10.60.0.1,188,1
1777372262.932496018,10.60.0.4,10.60.0.1,188,1
1777372262.953404774,10.60.0.4,10.60.0.1,188,1
1777372262.974432359,10.60.0.4,10.60.0.1,188,1
1777372262.995989097,10.60.0.4,10.60.0.1,188,1
1777372263.017355411,10.60.0.4,10.60.0.1,188,1
1777372263.038066102,10.60.0.4,10.60.0.1,188,1
1777372263.059211980,10.60.0.4,10.60.0.1,188,1
1777372263.080261843,10.60.0.4,10.60.0.1,188,1
1777372263.101467329,10.60.0.4,10.60.0.1,188,1
1777372263.122432315,10.60.0.4,10.60.0.1,188,1
1777372263.144260100,10.60.0.4,10.60.0.1,188,1
1777372263.165333546,10.60.0.4,10.60.0.1,188,1
1777372263.186261732,10.60.0.4,10.60.0.1,188,1
1777372263.207262631,10.60.0.4,10.60.0.1,188,1
1777372263.228197677,10.60.0.4,10.60.0.1,188,1
1777372263.250044502,10.60.0.4,10.60.0.1,188,1
1777372263.271440144,10.60.0.4,10.60.0.1,188,1
1777372263.292436496,10.60.0.4,10.60.0.1,188,1
1777372263.299351234,10.60.0.4,10.60.0.1,92,1
1777372263.313715674,10.60.0.4,10.60.0.1,188,1
1777372263.334845367,10.60.0.4,10.60.0.1,188,1
1777372263.355798011,10.60.0.4,10.60.0.1,188,1
1777372263.376581577,10.60.0.4,10.60.0.1,188,1
1777372263.397837373,10.60.0.4,10.60.0.1,188,1
